day,hour,junction_id,is_rush_hour,is_weekend,weather_encoded,vehicle_count,congestion_level
20,11,J4,0,1,2,16,0
20,11,J5,0,1,2,6,0
20,12,J1,0,1,0,16,0
20,12,J2,0,1,1,25,0
20,12,J3,0,1,2,14,0
20,12,J4,0,1,1,22,0
20,12,J5,0,1,0,15,0
20,13,J1,0,1,1,28,0
20,13,J2,0,1,0,6,0
20,13,J3,0,1,1,23,0
20,13,J4,0,1,0,15,0
20,13,J5,0,1,1,19,0
20,14,J1,0,1,0,6,0
20,14,J2,0,1,0,4,0
20,14,J3,0,1,1,16,0
20,14,J4,0,1,0,13,0
20,14,J5,0,1,1,29,0
20,15,J1,0,1,2,12,0
20,15,J2,0,1,2,11,0
20,15,J3,0,1,2,13,0
20,15,J4,0,1,0,3,0
20,15,J5,0,1,1,20,0
20,16,J1,0,1,1,29,0
20,16,J2,0,1,2,17,0
20,16,J3,0,1,2,3,0
20,16,J4,0,1,0,14,0
20,16,J5,0,1,0,6,0
20,17,J1,1,1,2,62,2
20,17,J2,1,1,1,53,1
20,17,J3,1,1,0,48,1
20,17,J4,1,1,1,82,2
20,17,J5,1,1,1,81,2
20,18,J1,1,1,0,43,1
20,18,J2,1,1,0,64,2
20,18,J3,1,1,1,72,2
20,18,J4,1,1,2,54,1
20,18,J5,1,1,0,57,1
20,19,J1,1,1,0,54,1
20,19,J2,1,1,2,57,1
20,19,J3,1,1,1,72,2
20,19,J4,1,1,0,53,1
20,19,J5,1,1,0,71,2
20,20,J1,0,1,0,3,0
20,20,J2,0,1,0,11,0
20,20,J3,0,1,1,27,0
20,20,J4,0,1,1,23,0
20,20,J5,0,1,0,7,0
20,21,J1,0,1,2,11,0
20,21,J2,0,1,2,10,0
20,21,J3,0,1,2,12,0
20,21,J4,0,1,2,18,0
20,21,J5,0,1,0,10,0
20,22,J1,0,1,0,15,0
20,22,J2,0,1,2,4,0
20,22,J3,0,1,2,12,0
20,22,J4,0,1,2,13,0
20,22,J5,0,1,1,25,0
20,23,J1,0,1,1,31,1
20,23,J2,0,1,1,37,1
20,23,J3,0,1,0,13,0
20,23,J4,0,1,1,14,0
20,23,J5,0,1,0,9,0
21,0,J1,0,0,0,21,0
21,0,J2,0,0,1,37,1
21,0,J3,0,0,0,17,0
21,0,J4,0,0,1,37,1
21,0,J5,0,0,1,30,1
21,1,J1,0,0,1,37,1
21,1,J2,0,0,2,16,0
21,1,J3,0,0,0,16,0
21,1,J4,0,0,2,22,0
21,1,J5,0,0,2,20,0
21,2,J1,0,0,0,23,0
21,2,J2,0,0,2,21,0
21,2,J3,0,0,2,23,0
21,2,J4,0,0,2,17,0
21,2,J5,0,0,1,39,1
21,3,J1,0,0,0,17,0
21,3,J2,0,0,1,44,1
21,3,J3,0,0,0,17,0
21,3,J4,0,0,0,17,0
21,3,J5,0,0,2,15,0
21,4,J1,0,0,1,33,1
21,4,J2,0,0,2,22,0
21,4,J3,0,0,1,37,1
21,4,J4,0,0,0,17,0
21,4,J5,0,0,0,15,0
21,5,J1,0,0,2,19,0
21,5,J2,0,0,0,22,0
21,5,J3,0,0,1,40,1
21,5,J4,0,0,0,24,0
21,5,J5,0,0,1,31,1
21,6,J1,0,0,2,25,0
21,6,J2,0,0,1,38,1
21,6,J3,0,0,1,35,1
21,6,J4,0,0,2,15,0
21,6,J5,0,0,0,23,0
21,7,J1,0,0,1,44,1
21,7,J2,0,0,2,18,0
21,7,J3,0,0,0,17,0
21,7,J4,0,0,0,15,0
21,7,J5,0,0,2,20,0
21,8,J1,1,0,0,49,1
21,8,J2,1,0,2,72,2
21,8,J3,1,0,1,66,2
21,8,J4,1,0,0,60,2
21,8,J5,1,0,0,70,2
21,9,J1,1,0,2,75,2
21,9,J2,1,0,2,78,2
21,9,J3,1,0,0,82,2
21,9,J4,1,0,2,68,2
21,9,J5,1,0,0,51,1
21,10,J1,0,0,1,36,1
21,10,J2,0,0,0,21,0
21,10,J3,0,0,2,16,0
21,10,J4,0,0,1,34,1
21,10,J5,0,0,0,19,0
21,11,J1,0,0,1,39,1
21,11,J2,0,0,2,18,0
21,11,J3,0,0,2,18,0
21,11,J4,0,0,2,15,0
21,11,J5,0,0,0,24,0
21,12,J1,0,0,2,25,0
21,12,J2,0,0,2,16,0
21,12,J3,0,0,1,38,1
21,12,J4,0,0,1,39,1
21,12,J5,0,0,1,42,1
21,13,J1,0,0,2,20,0
21,13,J2,0,0,0,24,0
21,13,J3,0,0,2,22,0
21,13,J4,0,0,2,25,0
21,13,J5,0,0,1,34,1
21,14,J1,0,0,2,18,0
21,14,J2,0,0,2,19,0
21,14,J3,0,0,0,15,0
21,14,J4,0,0,0,15,0
21,14,J5,0,0,1,36,1
21,15,J1,0,0,2,18,0
21,15,J2,0,0,2,21,0
21,15,J3,0,0,1,30,1
21,15,J4,0,0,1,43,1
21,15,J5,0,0,0,15,0
21,16,J1,0,0,2,18,0
21,16,J2,0,0,2,19,0
21,16,J3,0,0,1,30,1
21,16,J4,0,0,1,41,1
21,16,J5,0,0,1,26,0
21,17,J1,1,0,2,60,2
21,17,J2,1,0,1,96,2
21,17,J3,1,0,0,73,2
21,17,J4,1,0,0,60,2
21,17,J5,1,0,2,67,2
21,18,J1,1,0,0,67,2
21,18,J2,1,0,1,76,2
21,18,J3,1,0,2,78,2
21,18,J4,1,0,1,86,2
21,18,J5,1,0,2,63,2
21,19,J1,1,0,2,71,2
21,19,J2,1,0,2,62,2
21,19,J3,1,0,0,73,2
21,19,J4,1,0,1,86,2
21,19,J5,1,0,0,53,1
21,20,J1,0,0,1,41,1
21,20,J2,0,0,2,17,0
21,20,J3,0,0,2,24,0
21,20,J4,0,0,1,36,1
21,20,J5,0,0,0,19,0
21,21,J1,0,0,2,20,0
21,21,J2,0,0,2,15,0
21,21,J3,0,0,1,32,1
21,21,J4,0,0,1,33,1
21,21,J5,0,0,1,32,1
21,22,J1,0,0,2,19,0
21,22,J2,0,0,0,16,0
21,22,J3,0,0,1,28,0
21,22,J4,0,0,0,22,0
21,22,J5,0,0,2,15,0
21,23,J1,0,0,1,35,1
21,23,J2,0,0,0,20,0
21,23,J3,0,0,1,37,1
21,23,J4,0,0,1,28,0
21,23,J5,0,0,2,25,0
22,0,J1,0,0,0,18,0
22,0,J2,0,0,2,15,0
22,0,J3,0,0,1,39,1
22,0,J4,0,0,0,15,0
22,0,J5,0,0,1,35,1
22,1,J1,0,0,2,16,0
22,1,J2,0,0,1,32,1
22,1,J3,0,0,0,23,0
22,1,J4,0,0,2,19,0
22,1,J5,0,0,0,24,0
22,2,J1,0,0,1,38,1
22,2,J2,0,0,1,31,1
22,2,J3,0,0,1,37,1
22,2,J4,0,0,1,42,1
22,2,J5,0,0,0,19,0
22,3,J1,0,0,0,17,0
22,3,J2,0,0,1,26,0
22,3,J3,0,0,2,23,0
22,3,J4,0,0,2,16,0
22,3,J5,0,0,0,23,0
22,4,J1,0,0,1,38,1
22,4,J2,0,0,1,31,1
22,4,J3,0,0,2,18,0
22,4,J4,0,0,0,16,0
22,4,J5,0,0,1,39,1
22,5,J1,0,0,2,22,0
22,5,J2,0,0,0,17,0
22,5,J3,0,0,0,22,0
22,5,J4,0,0,2,15,0
22,5,J5,0,0,0,21,0
22,6,J1,0,0,0,16,0
22,6,J2,0,0,1,33,1
22,6,J3,0,0,2,24,0
22,6,J4,0,0,2,25,0
22,6,J5,0,0,2,22,0
22,7,J1,0,0,2,20,0
22,7,J2,0,0,1,33,1
22,7,J3,0,0,2,25,0
22,7,J4,0,0,2,16,0
22,7,J5,0,0,1,36,1
22,8,J1,1,0,0,78,2
22,8,J2,1,0,0,63,2
22,8,J3,1,0,2,72,2
22,8,J4,1,0,1,67,2
22,8,J5,1,0,2,58,1
22,9,J1,1,0,1,75,2
22,9,J2,1,0,1,76,2
22,9,J3,1,0,0,61,2
22,9,J4,1,0,1,79,2
22,9,J5,1,0,1,93,2
22,10,J1,0,0,2,17,0
22,10,J2,0,0,2,16,0
22,10,J3,0,0,1,31,1
22,10,J4,0,0,2,25,0
22,10,J5,0,0,0,19,0
22,11,J1,0,0,2,22,0
22,11,J2,0,0,1,40,1
22,11,J3,0,0,0,24,0
22,11,J4,0,0,0,23,0
22,11,J5,0,0,0,22,0
22,12,J1,0,0,1,31,1
22,12,J2,0,0,0,24,0
22,12,J3,0,0,1,40,1
22,12,J4,0,0,1,36,1
22,12,J5,0,0,0,25,0
22,13,J1,0,0,2,16,0
22,13,J2,0,0,2,24,0
22,13,J3,0,0,1,35,1
22,13,J4,0,0,2,22,0
22,13,J5,0,0,1,34,1
22,14,J1,0,0,1,31,1
22,14,J2,0,0,1,35,1
22,14,J3,0,0,0,25,0
22,14,J4,0,0,2,21,0
22,14,J5,0,0,1,42,1
22,15,J1,0,0,2,15,0
22,15,J2,0,0,0,18,0
22,15,J3,0,0,0,24,0
22,15,J4,0,0,2,15,0
22,15,J5,0,0,0,25,0
22,16,J1,0,0,0,22,0
22,16,J2,0,0,2,19,0
22,16,J3,0,0,1,43,1
22,16,J4,0,0,1,31,1
22,16,J5,0,0,2,20,0
22,17,J1,1,0,1,87,2
22,17,J2,1,0,1,83,2
22,17,J3,1,0,2,54,1
22,17,J4,1,0,2,59,1
22,17,J5,1,0,1,69,2
22,18,J1,1,0,0,53,1
22,18,J2,1,0,1,62,2
22,18,J3,1,0,0,67,2
22,18,J4,1,0,1,86,2
22,18,J5,1,0,1,81,2
22,19,J1,1,0,0,68,2
22,19,J2,1,0,1,70,2
22,19,J3,1,0,1,92,2
22,19,J4,1,0,0,64,2
22,19,J5,1,0,0,49,1
22,20,J1,0,0,0,25,0
22,20,J2,0,0,0,17,0
22,20,J3,0,0,2,22,0
22,20,J4,0,0,2,21,0
22,20,J5,0,0,0,16,0
22,21,J1,0,0,0,25,0
22,21,J2,0,0,1,41,1
22,21,J3,0,0,1,36,1
22,21,J4,0,0,1,39,1
22,21,J5,0,0,2,22,0
22,22,J1,0,0,1,33,1
22,22,J2,0,0,0,21,0
22,22,J3,0,0,2,15,0
22,22,J4,0,0,2,22,0
22,22,J5,0,0,2,18,0
22,23,J1,0,0,2,23,0
22,23,J2,0,0,1,39,1
22,23,J3,0,0,2,20,0
22,23,J4,0,0,0,15,0
22,23,J5,0,0,2,22,0
23,0,J1,0,0,2,20,0
23,0,J2,0,0,0,24,0
23,0,J3,0,0,1,28,0
23,0,J4,0,0,2,23,0
23,0,J5,0,0,1,40,1
23,1,J1,0,0,0,23,0
23,1,J2,0,0,2,16,0
23,1,J3,0,0,0,22,0
23,1,J4,0,0,2,25,0
23,1,J5,0,0,2,16,0
23,2,J1,0,0,2,25,0
23,2,J2,0,0,2,24,0
23,2,J3,0,0,1,34,1
23,2,J4,0,0,1,33,1
23,2,J5,0,0,1,40,1
23,3,J1,0,0,1,39,1
23,3,J2,0,0,1,34,1
23,3,J3,0,0,1,27,0
23,3,J4,0,0,2,24,0
23,3,J5,0,0,2,19,0
23,4,J1,0,0,2,24,0
23,4,J2,0,0,1,35,1
23,4,J3,0,0,1,36,1
23,4,J4,0,0,2,15,0
23,4,J5,0,0,2,19,0
23,5,J1,0,0,2,24,0
23,5,J2,0,0,0,19,0
23,5,J3,0,0,1,28,0
23,5,J4,0,0,2,16,0
23,5,J5,0,0,1,31,1
23,6,J1,0,0,2,19,0
23,6,J2,0,0,1,29,0
23,6,J3,0,0,2,16,0
23,6,J4,0,0,2,17,0
23,6,J5,0,0,2,17,0
23,7,J1,0,0,2,22,0
23,7,J2,0,0,1,31,1
23,7,J3,0,0,2,18,0
23,7,J4,0,0,1,35,1
23,7,J5,0,0,0,20,0
23,8,J1,1,0,0,77,2
23,8,J2,1,0,2,76,2
23,8,J3,1,0,1,91,2
23,8,J4,1,0,0,73,2
23,8,J5,1,0,2,67,2
23,9,J1,1,0,0,68,2
23,9,J2,1,0,0,69,2
23,9,J3,1,0,0,48,1
23,9,J4,1,0,1,78,2
23,9,J5,1,0,1,89,2
23,10,J1,0,0,1,41,1
23,10,J2,0,0,1,31,1
23,10,J3,0,0,2,21,0
23,10,J4,0,0,0,19,0
23,10,J5,0,0,1,41,1
23,11,J1,0,0,1,43,1
23,11,J2,0,0,0,16,0
23,11,J3,0,0,2,25,0
23,11,J4,0,0,1,40,1
23,11,J5,0,0,2,19,0
23,12,J1,0,0,1,33,1
23,12,J2,0,0,0,19,0
23,12,J3,0,0,2,24,0
23,12,J4,0,0,1,42,1
23,12,J5,0,0,2,18,0
23,13,J1,0,0,2,25,0
23,13,J2,0,0,2,18,0
23,13,J3,0,0,2,20,0
23,13,J4,0,0,2,17,0
23,13,J5,0,0,1,33,1
23,14,J1,0,0,2,15,0
23,14,J2,0,0,0,15,0
23,14,J3,0,0,1,34,1
23,14,J4,0,0,0,25,0
23,14,J5,0,0,1,33,1
23,15,J1,0,0,2,19,0
23,15,J2,0,0,1,28,0
23,15,J3,0,0,0,24,0
23,15,J4,0,0,0,15,0
23,15,J5,0,0,2,25,0
23,16,J1,0,0,0,24,0
23,16,J2,0,0,2,16,0
23,16,J3,0,0,2,16,0
23,16,J4,0,0,0,24,0
23,16,J5,0,0,0,21,0
23,17,J1,1,0,2,79,2
23,17,J2,1,0,2,72,2
23,17,J3,1,0,0,69,2
23,17,J4,1,0,1,81,2
23,17,J5,1,0,0,72,2
23,18,J1,1,0,1,95,2
23,18,J2,1,0,1,66,2
23,18,J3,1,0,1,85,2
23,18,J4,1,0,1,69,2
23,18,J5,1,0,1,68,2
23,19,J1,1,0,1,96,2
23,19,J2,1,0,1,77,2
23,19,J3,1,0,0,57,1
23,19,J4,1,0,1,80,2
23,19,J5,1,0,0,81,2
23,20,J1,0,0,2,19,0
23,20,J2,0,0,0,15,0
23,20,J3,0,0,0,16,0
23,20,J4,0,0,2,19,0
23,20,J5,0,0,1,32,1
23,21,J1,0,0,0,25,0
23,21,J2,0,0,2,15,0
23,21,J3,0,0,0,25,0
23,21,J4,0,0,1,31,1
23,21,J5,0,0,2,20,0
23,22,J1,0,0,1,34,1
23,22,J2,0,0,2,22,0
23,22,J3,0,0,1,37,1
23,22,J4,0,0,2,16,0
23,22,J5,0,0,2,18,0
23,23,J1,0,0,0,21,0
23,23,J2,0,0,2,22,0
23,23,J3,0,0,0,24,0
23,23,J4,0,0,2,20,0
23,23,J5,0,0,1,39,1
24,0,J1,0,0,1,35,1
24,0,J2,0,0,2,16,0
24,0,J3,0,0,1,38,1
24,0,J4,0,0,0,22,0
24,0,J5,0,0,1,38,1
24,1,J1,0,0,0,23,0
24,1,J2,0,0,0,21,0
24,1,J3,0,0,2,18,0
24,1,J4,0,0,1,32,1
24,1,J5,0,0,2,20,0
24,2,J1,0,0,1,36,1
24,2,J2,0,0,1,30,1
24,2,J3,0,0,0,18,0
24,2,J4,0,0,0,24,0
24,2,J5,0,0,0,22,0
24,3,J1,0,0,1,34,1
24,3,J2,0,0,2,19,0
24,3,J3,0,0,1,40,1
24,3,J4,0,0,0,15,0
24,3,J5,0,0,1,30,1
24,4,J1,0,0,2,15,0
24,4,J2,0,0,1,29,0
24,4,J3,0,0,2,25,0
24,4,J4,0,0,2,22,0
24,4,J5,0,0,2,23,0
24,5,J1,0,0,0,24,0
24,5,J2,0,0,0,16,0
24,5,J3,0,0,0,17,0
24,5,J4,0,0,1,35,1
24,5,J5,0,0,1,34,1
24,6,J1,0,0,0,25,0
24,6,J2,0,0,0,15,0
24,6,J3,0,0,0,25,0
24,6,J4,0,0,0,19,0
24,6,J5,0,0,0,22,0
24,7,J1,0,0,2,17,0
24,7,J2,0,0,2,16,0
24,7,J3,0,0,0,16,0
24,7,J4,0,0,1,43,1
24,7,J5,0,0,0,16,0
24,8,J1,1,0,0,63,2
24,8,J2,1,0,2,72,2
24,8,J3,1,0,1,77,2
24,8,J4,1,0,2,54,1
24,8,J5,1,0,0,69,2
24,9,J1,1,0,2,55,1
24,9,J2,1,0,0,52,1
24,9,J3,1,0,0,75,2
24,9,J4,1,0,0,72,2
24,9,J5,1,0,2,57,1
24,10,J1,0,0,0,24,0
24,10,J2,0,0,0,17,0
24,10,J3,0,0,0,25,0
24,10,J4,0,0,2,21,0
24,10,J5,0,0,0,15,0
24,11,J1,0,0,1,26,0
24,11,J2,0,0,0,17,0
24,11,J3,0,0,0,25,0
24,11,J4,0,0,2,19,0
24,11,J5,0,0,1,34,1
24,12,J1,0,0,0,17,0
24,12,J2,0,0,2,19,0
24,12,J3,0,0,2,22,0
24,12,J4,0,0,1,30,1
24,12,J5,0,0,2,15,0
24,13,J1,0,0,2,17,0
24,13,J2,0,0,2,22,0
24,13,J3,0,0,2,16,0
24,13,J4,0,0,2,19,0
24,13,J5,0,0,1,31,1
24,14,J1,0,0,2,18,0
24,14,J2,0,0,0,16,0
24,14,J3,0,0,2,16,0
24,14,J4,0,0,2,20,0
24,14,J5,0,0,2,23,0
24,15,J1,0,0,0,22,0
24,15,J2,0,0,2,25,0
24,15,J3,0,0,0,19,0
24,15,J4,0,0,0,18,0
24,15,J5,0,0,0,17,0
24,16,J1,0,0,2,22,0
24,16,J2,0,0,1,29,0
24,16,J3,0,0,2,15,0
24,16,J4,0,0,0,25,0
24,16,J5,0,0,1,32,1
24,17,J1,1,0,1,77,2
24,17,J2,1,0,1,57,1
24,17,J3,1,0,2,52,1
24,17,J4,1,0,0,68,2
24,17,J5,1,0,0,50,1
24,18,J1,1,0,2,68,2
24,18,J2,1,0,2,61,2
24,18,J3,1,0,0,78,2
24,18,J4,1,0,1,68,2
24,18,J5,1,0,0,51,1
24,19,J1,1,0,2,61,2
24,19,J2,1,0,1,87,2
24,19,J3,1,0,1,80,2
24,19,J4,1,0,1,71,2
24,19,J5,1,0,1,71,2
24,20,J1,0,0,0,22,0
24,20,J2,0,0,2,18,0
24,20,J3,0,0,2,20,0
24,20,J4,0,0,1,33,1
24,20,J5,0,0,0,15,0
24,21,J1,0,0,2,24,0
24,21,J2,0,0,0,19,0
24,21,J3,0,0,0,16,0
24,21,J4,0,0,1,38,1
24,21,J5,0,0,0,20,0
24,22,J1,0,0,0,19,0
24,22,J2,0,0,2,17,0
24,22,J3,0,0,2,24,0
24,22,J4,0,0,0,24,0
24,22,J5,0,0,2,18,0
24,23,J1,0,0,0,21,0
24,23,J2,0,0,2,22,0
24,23,J3,0,0,0,24,0
24,23,J4,0,0,1,36,1
24,23,J5,0,0,0,21,0
25,0,J1,0,0,2,18,0
25,0,J2,0,0,0,20,0
25,0,J3,0,0,1,37,1
25,0,J4,0,0,2,17,0
25,0,J5,0,0,2,15,0
25,1,J1,0,0,1,25,0
25,1,J2,0,0,1,33,1
25,1,J3,0,0,1,39,1
25,1,J4,0,0,1,33,1
25,1,J5,0,0,1,29,0
25,2,J1,0,0,2,15,0
25,2,J2,0,0,2,21,0
25,2,J3,0,0,0,17,0
25,2,J4,0,0,1,32,1
25,2,J5,0,0,2,16,0
25,3,J1,0,0,0,22,0
25,3,J2,0,0,2,19,0
25,3,J3,0,0,0,22,0
25,3,J4,0,0,2,24,0
25,3,J5,0,0,0,22,0
25,4,J1,0,0,1,33,1
25,4,J2,0,0,0,20,0
25,4,J3,0,0,2,22,0
25,4,J4,0,0,2,25,0
25,4,J5,0,0,0,25,0
25,5,J1,0,0,0,21,0
25,5,J2,0,0,2,20,0
25,5,J3,0,0,2,15,0
25,5,J4,0,0,1,35,1
25,5,J5,0,0,2,24,0
25,6,J1,0,0,2,24,0
25,6,J2,0,0,0,25,0
25,6,J3,0,0,0,24,0
25,6,J4,0,0,1,33,1
25,6,J5,0,0,2,20,0
25,7,J1,0,0,0,16,0
25,7,J2,0,0,1,37,1
25,7,J3,0,0,2,15,0
25,7,J4,0,0,1,32,1
25,7,J5,0,0,2,23,0
25,8,J1,1,0,2,55,1
25,8,J2,1,0,2,72,2
25,8,J3,1,0,0,58,1
25,8,J4,1,0,2,58,1
25,8,J5,1,0,1,90,2
25,9,J1,1,0,2,72,2
25,9,J2,1,0,1,78,2
25,9,J3,1,0,2,62,2
25,9,J4,1,0,0,52,1
25,9,J5,1,0,1,84,2
25,10,J1,0,0,2,16,0
25,10,J2,0,0,1,43,1
25,10,J3,0,0,2,19,0
25,10,J4,0,0,1,39,1
25,10,J5,0,0,2,16,0
25,11,J1,0,0,0,22,0
25,11,J2,0,0,0,16,0
25,11,J3,0,0,1,31,1
25,11,J4,0,0,0,16,0
25,11,J5,0,0,0,19,0
25,12,J1,0,0,0,17,0
25,12,J2,0,0,1,30,1
25,12,J3,0,0,2,25,0
25,12,J4,0,0,0,19,0
25,12,J5,0,0,1,43,1
25,13,J1,0,0,0,22,0
25,13,J2,0,0,1,38,1
25,13,J3,0,0,2,25,0
25,13,J4,0,0,0,19,0
25,13,J5,0,0,0,16,0
25,14,J1,0,0,0,18,0
25,14,J2,0,0,2,25,0
25,14,J3,0,0,1,40,1
25,14,J4,0,0,1,45,1
25,14,J5,0,0,1,41,1
25,15,J1,0,0,2,23,0
25,15,J2,0,0,2,22,0
25,15,J3,0,0,1,38,1
25,15,J4,0,0,0,19,0
25,15,J5,0,0,0,19,0
25,16,J1,0,0,0,22,0
25,16,J2,0,0,1,29,0
25,16,J3,0,0,0,20,0
25,16,J4,0,0,1,34,1
25,16,J5,0,0,2,17,0
25,17,J1,1,0,2,66,2
25,17,J2,1,0,0,60,2
25,17,J3,1,0,0,53,1
25,17,J4,1,0,0,51,1
25,17,J5,1,0,2,56,1
25,18,J1,1,0,1,71,2
25,18,J2,1,0,2,67,2
25,18,J3,1,0,2,60,2
25,18,J4,1,0,0,63,2
25,18,J5,1,0,2,58,1
25,19,J1,1,0,1,64,2
25,19,J2,1,0,1,88,2
25,19,J3,1,0,1,67,2
25,19,J4,1,0,2,65,2
25,19,J5,1,0,2,61,2
25,20,J1,0,0,1,44,1
25,20,J2,0,0,0,24,0
25,20,J3,0,0,2,22,0
25,20,J4,0,0,1,33,1
25,20,J5,0,0,0,17,0
25,21,J1,0,0,2,23,0
25,21,J2,0,0,0,19,0
25,21,J3,0,0,0,21,0
25,21,J4,0,0,2,18,0
25,21,J5,0,0,1,31,1
25,22,J1,0,0,1,34,1
25,22,J2,0,0,2,18,0
25,22,J3,0,0,2,23,0
25,22,J4,0,0,0,19,0
25,22,J5,0,0,0,15,0
25,23,J1,0,0,0,23,0
25,23,J2,0,0,1,45,1
25,23,J3,0,0,0,23,0
25,23,J4,0,0,1,35,1
25,23,J5,0,0,1,43,1
26,0,J1,0,1,2,20,0
26,0,J2,0,1,1,30,1
26,0,J3,0,1,1,21,0
26,0,J4,0,1,1,24,0
26,0,J5,0,1,1,30,1
26,1,J1,0,1,2,9,0
26,1,J2,0,1,1,28,0
26,1,J3,0,1,2,6,0
26,1,J4,0,1,2,2,0
26,1,J5,0,1,0,11,0
26,2,J1,0,1,1,24,0
26,2,J2,0,1,2,5,0
26,2,J3,0,1,0,14,0
26,2,J4,0,1,1,32,1
26,2,J5,0,1,1,30,1
26,3,J1,0,1,0,8,0
26,3,J2,0,1,2,3,0
26,3,J3,0,1,1,32,1
26,3,J4,0,1,2,6,0
26,3,J5,0,1,0,12,0
26,4,J1,0,1,1,24,0
26,4,J2,0,1,1,21,0
26,4,J3,0,1,1,31,1
26,4,J4,0,1,2,3,0
26,4,J5,0,1,0,13,0
26,5,J1,0,1,1,17,0
26,5,J2,0,1,2,12,0
26,5,J3,0,1,1,24,0
26,5,J4,0,1,1,24,0
26,5,J5,0,1,2,1,0
26,6,J1,0,1,1,13,0
26,6,J2,0,1,0,12,0
26,6,J3,0,1,2,13,0
26,6,J4,0,1,0,14,0
26,6,J5,0,1,1,21,0
26,7,J1,0,1,0,10,0
26,7,J2,0,1,2,1,0
26,7,J3,0,1,2,17,0
26,7,J4,0,1,0,18,0
26,7,J5,0,1,0,7,0
26,8,J1,1,1,1,86,2
26,8,J2,1,1,2,58,1
26,8,J3,1,1,2,55,1
26,8,J4,1,1,0,40,1
26,8,J5,1,1,1,80,2
26,9,J1,1,1,0,42,1
26,9,J2,1,1,2,52,1
26,9,J3,1,1,2,62,2
26,9,J4,1,1,2,62,2
26,9,J5,1,1,1,81,2
26,10,J1,0,1,0,8,0
26,10,J2,0,1,1,30,1
26,10,J3,0,1,2,7,0
26,10,J4,0,1,0,6,0
26,10,J5,0,1,2,12,0
26,11,J1,0,1,0,11,0
26,11,J2,0,1,1,21,0
26,11,J3,0,1,0,5,0
26,11,J4,0,1,0,17,0
26,11,J5,0,1,1,18,0
26,12,J1,0,1,0,8,0
26,12,J2,0,1,2,17,0
26,12,J3,0,1,0,6,0
26,12,J4,0,1,0,16,0
26,12,J5,0,1,0,10,0
26,13,J1,0,1,2,16,0
26,13,J2,0,1,0,18,0
26,13,J3,0,1,1,21,0
26,13,J4,0,1,2,15,0
26,13,J5,0,1,1,31,1
26,14,J1,0,1,2,4,0
26,14,J2,0,1,2,2,0
26,14,J3,0,1,0,1,0
26,14,J4,0,1,2,10,0
26,14,J5,0,1,1,14,0
26,15,J1,0,1,2,12,0
26,15,J2,0,1,2,8,0
26,15,J3,0,1,2,3,0
26,15,J4,0,1,1,31,1
26,15,J5,0,1,1,23,0
26,16,J1,0,1,2,13,0
26,16,J2,0,1,0,6,0
26,16,J3,0,1,1,15,0
26,16,J4,0,1,1,29,0
26,16,J5,0,1,2,11,0
26,17,J1,1,1,1,64,2
26,17,J2,1,1,1,70,2
26,17,J3,1,1,0,55,1
26,17,J4,1,1,1,60,2
26,17,J5,1,1,1,52,1
26,18,J1,1,1,2,44,1
26,18,J2,1,1,2,52,1
26,18,J3,1,1,0,44,1
26,18,J4,1,1,2,59,1
26,18,J5,1,1,0,53,1
26,19,J1,1,1,0,54,1
26,19,J2,1,1,0,67,2
26,19,J3,1,1,1,78,2
26,19,J4,1,1,2,69,2
26,19,J5,1,1,1,81,2
26,20,J1,0,1,2,8,0
26,20,J2,0,1,1,24,0
26,20,J3,0,1,1,34,1
26,20,J4,0,1,0,11,0
26,20,J5,0,1,2,11,0
26,21,J1,0,1,1,32,1
26,21,J2,0,1,1,24,0
26,21,J3,0,1,0,15,0
26,21,J4,0,1,2,10,0
26,21,J5,0,1,2,9,0
26,22,J1,0,1,1,29,0
26,22,J2,0,1,1,23,0
26,22,J3,0,1,2,13,0
26,22,J4,0,1,2,10,0
26,22,J5,0,1,1,22,0
26,23,J1,0,1,1,26,0
26,23,J2,0,1,0,12,0
26,23,J3,0,1,2,4,0
26,23,J4,0,1,2,15,0
26,23,J5,0,1,1,24,0
27,0,J1,0,1,1,22,0
27,0,J2,0,1,1,32,1
27,0,J3,0,1,2,8,0
27,0,J4,0,1,1,34,1
27,0,J5,0,1,0,8,0
27,1,J1,0,1,1,32,1
27,1,J2,0,1,2,9,0
27,1,J3,0,1,1,29,0
27,1,J4,0,1,0,13,0
27,1,J5,0,1,1,39,1
27,2,J1,0,1,1,31,1
27,2,J2,0,1,1,24,0
27,2,J3,0,1,0,3,0
27,2,J4,0,1,0,17,0
27,2,J5,0,1,1,29,0
27,3,J1,0,1,1,18,0
27,3,J2,0,1,0,7,0
27,3,J3,0,1,0,13,0
27,3,J4,0,1,1,27,0
27,3,J5,0,1,1,22,0
27,4,J1,0,1,0,11,0
27,4,J2,0,1,2,9,0
27,4,J3,0,1,2,16,0
27,4,J4,0,1,0,3,0
27,4,J5,0,1,1,29,0
27,5,J1,0,1,1,17,0
27,5,J2,0,1,1,30,1
27,5,J3,0,1,2,17,0
27,5,J4,0,1,0,10,0
27,5,J5,0,1,0,15,0
27,6,J1,0,1,1,15,0
27,6,J2,0,1,2,2,0
27,6,J3,0,1,2,9,0
27,6,J4,0,1,0,9,0
27,6,J5,0,1,1,28,0
27,7,J1,0,1,0,4,0
27,7,J2,0,1,2,12,0
27,7,J3,0,1,2,7,0
